title,text,eval
AWESOME! JEWISH DEMOCRAT LEADER Hits Back At Harry Reid To Defend Trump Appointee: [Video], ,1
 Reporter’s Question About Russia P*ssed Trump Off So Much He Kicked Everyone Out Of His Office,"If you want to know how Trump treats the press, you need only read the White House press pool report from Israeli Prime Minister Benjamin Netanyahu s visit:The pool was then ushed into the Oval. POTUS and Benjamin Netanyahu sat in two chairs set up in front of the fireplace. FLOTUS sat on the couch to POTUS s right. Sara Netanyahu sat on the opposite couch. POTUS referred to the press as:  The nicest people over there. This remark was a clear attempt to soften up the people Trump usually demonizes as  fake news  and the  lying media.  In fact, the report says Trump even went out of his way to compliment  FAKE NEWS  CNN s Sarah Murray on a recent story. It was then that Murray, undeterred by The Donald s effort to win her over with a couple compliments, asked her question and all hell broke loose:He called out to CNN s Sara Murray and complimented a recent story. She asked POTUS to comment on whether his advisors contacted Russian intelligence officer during the campaign. *_Trump did not respond to her question._* Pool was asked to leave.This should have been an easy question for Trump. The answer is  yes.  Calls between key Trump staffers have not only been intercepted and made public by our own intelligence agencies and those of our allies who now have to spy on us because Trump is likely compromised. Michael Flynn just resigned because of his discussions of sanctions with the Russian ambassador while Obama was still President.Instead, Trump said nothing. No admission of wrongdoing, no promise to vet his people better or to actually do his f*cking duty to the American people, nothing.The terrifying thing is that Trump doesn t have to say anything.House Oversight Committee Jason Chaffetz   that s the guy who led the charge against Hillary Clinton  has already vowed that he will never satisfy their desire to bring down Donald Trump.  Rand Paul accidentally admitted that Republicans won t back a Trump investigation because they re too busy taking healthcare away from our country s most vulnerable. Besides, it s not like Trump is a Democrat, right? I just don t think it s useful to be doing investigation after investigation, particularly of your own party,  Paul says.  We ll never even get started with doing the things we need to do, like repealing Obamacare, if we re spending our whole time having Republicans investigate Republicans. I think it makes no sense. Think about that. Trump wasn t joking when he said he could shoot someone in public and not lose support   and he wasn t just talking about voters. At this point, we can pretty safely assume that our government is compromised to the point that he can literally get away with anything. You either have a country or you don t,  a small-handed orange man once said a few billion times. Call your congressmen. Demand they do the right thing and investigate and impeach Donald J. Trump now  while we still have a country.Featured image via Getty Images/Win McNamee",1
PRO-TRUMP CHICAGOANS HIT BACK: Use ‘Real Fake’ Sculpture in Front of Trump Tower as a Monument to CNN,"Pro Trump Chicagoans decided to hit back after the city used taxpayer dollars to put a sculpture that says  Real Fake  in Front of Trump Tower. They added a little CNN to it .@CNN is so fake that Chicagoans are leaving the CNN logo on the #RealFake sculpture meant to attack Trump! #Backfire Cc RebelPundit pic.twitter.com/uUufNh0qwo  Andrew Marcus (@ImAndrewMarcus) June 30, 2017Here s the background on this use of public money (Chicago is broke) to make a political statement: The Windy City is under fire for turning public art into a political message using taxpayer dollars! The BROKE City of Chicago installed a golden sculpture that spells out  Real Fake  right smack in front of Trump International Hotel and Tower in the city s downtown area. So the city spent money they don t have to slam President Trump? No wonder people are leaving the city in droves Filmmaker @ImAndrewMarcus (me) reacts to #RealFake sculpture that #RealBroke Chicago PAID to install outside Trump tower. #RealDumb pic.twitter.com/2ap792wxF0  Andrew Marcus (@ImAndrewMarcus) June 30, 2017  Any questions about the artist s intention or the artwork s background should be directed to the artist s gallery Kavi Gupta,  wrote Christine Carrino, the communications director for the Chicago Department of Cultural Affairs and Special Events. The statue is bolted into a large public sidewalk space in front of Trump Tower, an area that over the past year has been commonly used for Trump protesters who gather to demonstrate and for tourists and supporters who want a picture in front of the glistening blue sky scraper. Art at its best makes a statement. And this piece certainly makes a real statement.    Spokesperson for Chicago Mayor Rahm EmanuelCarrino did not respond to questions about the placement of the sculpture. The Chicago Tribune reports in an article that Carrino said the artwork is up for  interpretation. Yes, we ve interpreted it alright. Does the city of Chicago want to lose even more money if tourists boycott the already broke city? Americans who voted for Trump might just have to do that Read more:  FOX News",1
(VIDEO) JOHN KERRY: ‘ARMS AND MISSILES WERE THROWN IN AS ADD-ONS’ TO IRAN DEAL,"What a bunch of unbelievable traitors we have in this White House Kerry can t be that naive or dumb to Iran s evil. The more he opens his mouth, the more I question his motives.Secretary of State John Kerry told NBC s Chuck Todd that  the arms and the missiles  were  thrown in as an add-on to this nuclear agreement. So this [deal] focused on getting rid of the principal problem in the region, which is Iran s threat to Israel, their threat to the region, to have a nuclear capacity,  Kerry said defending the deal. We believe with this, for years into the future, we have this incredible capacity to have access, to have inspections, to hold them accountable. And by the way, even though the arms and the missiles, they were thrown in as an add-on to this nuclear agreement. It was always contemplated if Iran did come and deal on the nuclear program, that was going to be lifted.  Via: Weekly Standard",1
 Trump In Poland: ‘Everyone’ In The U.S. Is Now ‘Getting Very Rich’ Because Of Me,"The current occupant of the White House traveled overseas and met with President Andrzej Duda of Poland at the Royal Castle in Warsaw, then continued to embarrass our country by bashing the media, refusing to say outright that Russia meddled in our 2016 presidential election. He then went on to tout his economy even though he s only been on the job for 167 days.On Thursday, the former reality show star Trump bragged about the U.S. economy, saying everyone else is getting rich.Trump spoke of U.S. stock market gains since he was elected, according to The Hill. Personally, I ve picked up nothing,  he said.  Everyone else is getting very rich. That s ok, I m very happy. On the 4th of July, Trump tweeted,  Really great numbers on jobs & the economy! Things are starting to kick in now, and we have just begun! Don t like steel & aluminum dumping! Really great numbers on jobs & the economy! Things are starting to kick in now, and we have just begun! Don't like steel & aluminum dumping!  Donald J. Trump (@realDonaldTrump) July 3, 2017While on the campaign trail, Trump said,  I will be the greatest jobs producer that God ever created  but that promise hasn t been kept. 594,000 jobs have been created since Trump took office and that s a dismal number if you compare it to Obama s record. And of the jobs created by the Trump administration, most of those can be attributed to Obama s economy. Businesses that were bleeding jobs unleashed the longest streak of job creation on record,  Obama wrote in a letter to the American people.The economy added jobs for 75 straight months.As for Trump bragging about jobs, the US employment growth is actually slowing.Trump says he hasn t made money but that, too, is a lie. Trump and his family members are shamelessly profiting from his so-called presidency. Trump said that  everyone  is getting rich but a quick visit to my bank online just showed me that that is not true.For the record, 11.3 million new jobs were created under President Obama. Trump did accomplish one thing, though. He managed to disparage the U.S. media while on foreign soil. That s got to be a first.Photo by Olivier Douliery   Pool/Getty Images.",1
[VIDEO] FLASHBACK…MARTIN LUTHER KING JR. ON RIOTS: “We Can’t Win A Violent Revolution”,"Wouldn t it be great if our first  Black  President would make an effort to quell the angry and violent crowds in Baltimore by and asking for calm? Is it too much to ask that he take this opportunity to address our nation and behave like a leader for the entire country and not like a Community Organizer with an agenda? As long as the negro finds himself living every day in a major depression, then every city will sit on a powder keg and will explode over the slightest incident. This is why I have constantly said that riots are socially destructive and self-defeating. After all, the negro ends up on the losing end. We can t win a violent revolution. The persons who end up not being able to get milk for their children are the negros, because things where they have to live are destroyed. Dr. King: Nonviolence is the Most Powerful Weapon  Violence creates more social problems than it solves. ",1
 Ten Lessons We Should Learn From The Flint Water Crisis (VIDEO),"On January 16, President Obama declared a federal emergency in the city of Flint, Michigan. The president s declaration was issued even as evidence mounted that officials in the state s government had willfully and knowingly allowed tens of thousands of Flint residents to consume poisoned water for more than a year.As a result of decisions made by Michigan governor Rick Snyder, 200 children under the age of six have been confirmed to have irreversible lead poisoning. As testing continues, another 9,000 children are likely to be diagnosed with elevated levels of lead in their blood.Emails and leaked documents from the Snyder administration show that the governor and his appointed emergency managers were aware of the problem with the city s water for more than a year.As Addicting Info reported here, an in-depth report by the ACLU of Michigan shows that state officials falsified documents and rigged tests, to purposely mislead the EPA regarding the amount of lead in Flint s water.In addition to poisoning thousands of people with lead, Michigan officials, including the governor and his hand-picked emergency managers, not only ignored a massive spike in cases of Legionnaires disease, but blocked attempts by health officials to determine the cause or take appropriate steps to protect public health.Ten people died from exposure to the waterborne Legionella bacteria.In spite of the fact that state officials knew that the water was likely contaminated with this deadly bacteria and poisoned with lead, they repeatedly assured Flint residents that it was safe to drink.While it is tempting to believe that what happened in Flint can t happen to any of us, the reality is that unless we learn from this unprecedented disaster, it not only can happen to us, it likely will.Here are the ten most important things that Americans must learn from the Flint water crisis.Michigan s emergency manager law, passed by the state s republican/Tea Party legislature and signed by Governor Rick Snyder, provides for the establishment of a puppet government across the state. The law gives Governor Snyder the legal authority to remove elected officials (democrats) and replace them with a single, unelected  manager. Every emergency manager in the state is hand-picked by the governor.The state s emergency managers are bestowed with unlimited power to make decisions on behalf of the local government. In the meantime, the people elected by the citizens are stripped of power, and their voices are silenced. In Flint, Detroit, Pontiac, Benton Harbor and elsewhere across the state of Michigan, local residents have been shut out of the decision-making process entirely.Make no mistake, the state s emergency manager law not only allowed the citizens of Flint to be poisoned, it allowed Snyder officials to cover up the contaminated water for more than a year.As republican governor Chris Christie advances a Michigan-style emergency manager law in New Jersey, it s vital that residents of Atlantic City understand how this law set the stage for the Flint water crisis.Flint is a horrifying example of what happens when right-wing extremists are allowed to make decisions that impact the lives of thousands of citizens.The decision to use the Flint river as a water source for the city was made by Snyder s appointed emergency manager in Flint, Ed Kurtz. There s also evidence that this decision came down directly from the governor s office.The story of how 100,000 people were poisoned by their own government is best understood in terms of right-wing ideology. The people who were charged with making decisions for Flint can be described as typical right-wing extremists. They are EPA-haters, regulation-opposers and Science deniers.These underlying beliefs allowed them to justify their illegal actions, both to each other and to themselves. To them, rigging tests, falsifying documents and flat-out lying to the environmental protection agency was just a way to get around the  evil EPA  with all its  oppressive, costly and unnecessary regulations. Did they believe that their actions would cause harm to tens of thousands of people? It s possible they did. But it s more likely that their underlying anti-federal government, anti-regulation ideology allowed them to convince themselves that their actions would not really harm anyone. These are people who really believed that  evil government regulations  only exist to oppress the free market, not protect the public.Those beliefs are exactly why politicians who subscribe to right-wing ideology can never, ever be trusted to make decisions that could potentially impact the lives of hundreds of thousands of people.A long list of people, all appointed by Michigan governor Rick Snyder, played a role in the Flint water crisis. All of them were uneducated, inexperienced and unqualified for the positions they were appointed to. Not a single person who played a role in the switch of the city s water source to the Flint river had any knowledge or experience in this area.Nowhere is that more evident in the fact that emergency manager Ed Kurtz eliminated the use of corrosion control, to save roughly $80.00 a day.That single uneducated decision virtually destroyed the city s infrastructure, and created the lead contamination Flint residents are facing today.To understand the level of ineptitude this plummets to, bear in mind that Flint is the only city in the United States that had no plan for corrosion control whatsoever.Corrosion control for all municipal water supplies is mandatory under the Safe Drinking Water Act.In order to cover-up for the fact that corrosion control was eliminated by Snyder appointed officials, state officials lied to the EPA.As reported by Dr. Marc Edwards of the Flint Water Study program here,On February 27th, 2015, MDEQ s Stephen Busch unequivocally and falsely responded to EPA that: The City of Flint Has an Optimized Corrosion Control Program <and> Conducts quarterly Water Quality Parameter monitoring at 25 sites and has not had any unusual results. This was a flat-out lie.It wasn t until much later that the EPA learned that Michigan officials had been deceiving the agency about the use of corrosion control in Flint.As MLive reported nearly a year later, EPA officials were stunned when they discovered the truth. I was stunned when I found out they did not have corrosion control in place,  Miguel A. Del Toral, regulations manager in the EPA s ground water and drinking water branch, said in an interview with The Flint Journal-MLive today, Jan. 21. In my head, I didn t believe that. I thought: That can t be true that s so basic. That s not possible. Unfortunately, it was possible.It was also the direct result of Governor Snyder appointing a list of unqualified, uneducated and inexperienced businessmen to be in charge of the city s water supply.A close examination of Michigan government shows what can happen when a single political party seizes control of all branches of government.The two-party system of government is essential to a healthy democracy. Not only is the system meant to safeguard against the kind of dictatorship being imposed in Michigan, but a second party with at least some amount of political power is necessary to keep government in check.In Michigan, the right wing has virtually succeeded in suppressing any voice that is not its own.Michigan s single party rule has eliminated from government anyone that could reasonably be expected to investigate corruption or hold state officials accountable for their actions.Michigan has a right-wing Attorney General, Secretary of State and Governor, along with a legislature that is entirely controlled by Tea Party and republican representatives. There is virtually no  other party  with any power in Michigan. Because of that, there is no-one to act as a watchdog for state government and there is no-one to hold state officials accountable.When Attorney General Bill Schuette finally announced an investigation into the Flint water crisis, Michigan residents laughed. No-one was surprised when Scheutte chose a private lawyer, who is not accountable to the public, to conduct the investigation. Nor was anyone surprised when it was revealed that the recently hired investigator is a republican party donor, who helped elect Rick Snyder.As Democracy Web explains it:There are ideological movements that reject the central tenets of multiparty electoral democracy but exploit the system s freedoms and processes to seek power. These include fascism, communism, and some forms of religious fundamentalism and ethnic or racial nationalism. Generally, parties with such ideologies use a utopian vision for the future to justify the imposition of a dictatorship once they reach government. While other parties are sometimes allowed to exist under their rule, real political power is exercised solely by the governing party. In these single-party systems, the ruling party is also a source of patronage, the main vehicle for personal advancement in politics and society, and a mechanism for strictly enforcing conformity to the dominant ideology. Underground parties or movements often organize against such regimes, but these are subject to severe repression.The Flint water crisis could not have happened without this total imbalance of power in the state s government.Michigan citizens apparently voted for Rick Snyder because of his  business experience.  That was their first mistake.Snyder s experience as a venture capitalist and corporate CEO did not make him more qualified to govern a state. If anything, it made him less qualified.Throughout his career, Snyder has been driven by the corporate doctrine of shareholder profit above all else. The only thing considered  unethical  in the corporate world is losing money.We got a first-hand glimpse into the corporate decision making process in 1968. That year leaked documents showed that the Ford Motor Company had compared the cost of recalling the company s Pinto to the cost of letting people die when the car s engine exploded. The company s analysis showed that it would be cheaper to let people die than to recall the car. So they did.Corporate ethics revolve around doing whatever you can get away with to protect or increase shareholder profits. This is the world that CEO s like Governor Rick Snyder live in.In relation to Flint, the media narrative has been that the source of Flint s drinking water was switched to the Flint river to  save the city money.  This narrative is simply not true.A feasibility study ordered by former Michigan State Treasurer Andy Dillon showed that switching the source of Flint s water would cost the city more. That report was thrown out by state officials.Emails released earlier this month, however, verify that it would have saved Flint hundreds of thousands dollars to stay with the Detroit Water and Sewer, even in the best case scenario.After the switch, Flint residents experienced a massive hike in their water rates. The increase in cost left many citizens unable to afford to keep water on in their homes. But those citizens who lost access to Flint s poisoned water may have been the lucky ones.If Snyder considered the citizens of Michigan his  shareholders  than none of these decisions make sense. He wasn t saving the city money as he repeatedly claimed. He wasn t doing the citizens of Flint any favors, either.But Snyder s decisions were never based on what was best for the city of Flint, nor the residents of that city.There s a whole different set of  shareholders  whose identities are not yet known.These are the people who Michigan s emergency manager law was set up to benefit.The law is formally known as Public Act 436. Embedded in the text of this law is the provision for state emergency managers to receive unlimited amounts of private cash.Section 141.1549 (f) reads:In addition to the salary provided to an emergency manager in a contract approved by the state treasurer under subdivision (e), this state may receive and distribute private funds to an emergency manager. As used in this subdivision,  private funds  means any money the state receives for the purpose of allocating additional salary to an emergency manager.Snyder set up a fund for these secret private donors, which he originally called the NERD fund. Cash was transferred through this fund directly into the pockets of Snyder s emergency managers.After a public outcry over the NERD fund, Snyder told the citizens of Michigan that it had been eliminated. That was another lie.Snyder simply changed the name of the slush fund from the NERD fund to the Moving Michigan Forward Fund.The same unnamed donors who have been lining the pockets of Michigan emergency managers for several years, are now footing the bill for Snyder s recently hired PR firms.Watch this video from WXYZ.The FBI and the Department of Justice criminal division are now investigating the Flint water crisis. Let s be clear, without the hope of an independent, outside investigation by federal authorities, Michigan citizens would be left without recourse.Michigan is one of two states in the country which exempts the governor and all state lawmakers from Freedom of Information requests.Any government that goes to these lengths to hide what it is doing from the public is a government that cannot and should not be trusted.Right wing lawmakers have no desire to make government work. They work to make government fail. Nowhere is that clearer than in the state of Michigan, where Snyder s appointed officials repeatedly broke federal laws, with devastating consequences. It s no surprise that republicans are now trying to use the Flint water crisis as proof that  government doesn t work. There s nothing more dangerous to a corrupt government than an informed and involved citizenry.Being informed doesn t mean getting your news and information from the same source or sources all of the time, either.Sometimes being informed just means talking to other people, reaching across the aisles and stepping outside of your usual comfort zone.The people of Flint tried for more than a year to get the public s attention. We should ask ourselves why we didn t listen sooner.If we are to make sure that what happened in Flint never happens anywhere again, then we have to decide that we will not let factors like income or race or political affiliation determine whether or not we are willing to listen to our fellow citizens.If we can learn anything from the Flint water crisis, it s how important it is for each and every one of us to use our voting rights now. If we don t, we can (and almost surely will) lose them later.Right-wing politicians like Rick Snyder do not believe in democracy. They do not support your right to vote, nor your right to participate in government.Make no mistake, the only rights the people of Michigan have left are those which are protected by the federal government. At the state level, the right-wing legislature has removed the people s ability to participate in local government. These same lawmakers virtually eliminated the citizen s ability to recall their elected officials. They have also made it impossible for the voters to repeal legislation.This is what the far-right has accomplished in Michigan in just a few short years.Imagine what they will do if they gain complete control of the federal government These are certainly not the only lessons we should learn from the Flint water crisis. But if we all just learn these ten, and we truly take them to heart, our society will be so much better off going into the 2016 election. Image credit from Michigan Municipal League, via Flckr, cc 2.0",1
 Bill O’Reilly’s Goon Gets Schooled By College Students (VIDEO),"Bill O Reilly has a segment of his show in which he sends professional insufferable prick Jesse Watters out to harass people for the amusement of O Reilly s aging, senile audience. The very cleverly named  Watters  World  is not supposed to illuminate the viewer so much as make them feel better about hating the people being harassed. This week, Watters and his punch-me face took on the students of Princeton University and it didn t go well:In one of the most bizarre segments on Fox News you ll ever see, Bill O Reilly sent his interviewer to Princeton to say the word  ghetto  to black students   and it went pretty much as you d expect.Jesse Watters, who often interviews people on the street for The O Reilly Factor, visited the school s campus and asked students of different races if they were offended by various loaded words and phrases, such as  ghetto,   black crime,   slum,   Islamic terrorism,  and  white privilege. Now, I m not exactly a fan of college PC culture but there s a difference between someone crying about  cultural appropriation  (get over it. If it s cool, other people are going to want to try it) and being offended by the word  ghetto  with its obvious and well known racial overtones. That being said, I was delighted to see just how badly Watters, the human-weasel hybrid, failed to  expose  PC culture run amok.Not only did expert douchebag Watters not find anyone that fit the stereotype he was looking for, the ones he tried to shoehorn in had to be obviously edited to seem irrational. And even then, they really didn t. One black student responded quite reasonably to being asked about people using the word  ghetto  by saying, I feel like they should be more careful in their choice of words,  and another simply walked away from an obvious trap. Other students either refused to take the bait or gave a measured and intelligent response: It s that kind of elitism, classism, that kind of snobbery  is counterproductive, it dehumanizes people. The whole segment flopped horribly. Paid stalker Watters told one student,  You re a woman and you re white. That s how you got into Princeton  and he used a bad edit to make it seem like she responded by saying  And I m actually kind of upset about that.  That s how hard he had to try to make the segment work. Even O Reilly admitted that  they didn t seem as crazy as some of these other college kids  when it was done.It s doubtful that O Reilly s viewers will see it that way as they yell at the TV for those damn kids to get off their lawn but for everyone outside of the Fox News bubble, this was just embarrassing for Watters and his obnoxious bullying.Here s the cringe-inducing video: Featured image via screen cap. ",1
 Leaked Footage Of Johnny Depp Shows How Aggressive He Was To Amber Heard (VIDEO),"Shortly after Amber Heard revealed that she suffered abuse from a partner, who happened to be famed actor Johnny Depp, many people quickly decided to claim that she was lying. They didn t want to dare believe that such a beloved actor and character on film could be so abusive in real life.Many even said that seeing Heard out with friends and smiling days after she reported the abuse was proof of her lying. As if she s supposed to stay in hiding and never smile again. God forbid she go out with friends and be happy away from a destructive relationship.Well, it seems Heard most definitely wasn t lying as TMZ just released footage that she secretly took of Depp being intoxicated, slamming around, kicking doors, drinking heavily in the morning with very distressing and reactive behavior towards her. Then, when he notices she s recording, getting increasingly angry, grabbing the camera, and then that s when it goes dark.Of course, TMZ stated: Sources connected with Johnny tell TMZ   the video is  heavily edited  and there are portions where Amber is seen smiling and egging him on. The sources add the video was a complete set up by Amber. However, here s the thing, the video was shot in one shot, there doesn t seem to be anywhere it could be edited.It s important to remember to not make a villain of a victim as it is what seems to be happening with Heard because the alleged abuser is a beloved actor. We need to listen to her, especially before this happens to anyone else.Here s the video via TMZ.Video evidence just surfaced of Johnny Depp being extremely aggressive towards Amber Heard, smashes wine glass pic.twitter.com/JgkNDXLUY6  Pop Crave (@PopCrave) August 13, 2016Featured image via video screen capture",1
LIBERAL CULTURE ROT: U of Maryland Teaches Students “How To F*** In College” [Video],"Because being a young adult in college, getting good grades, preparing for a future career and making the right choices isn t hard enough. The college needs to bring people in to encourage you to have free sex. Not just sex but LOTS of sex At a workshop-style event last week, students at the University of Maryland, College Park were taught  How to F*** in College. Sex ed expert Francisco Ramirez, who has a master s degree in public health and has provided sexual health training for organizations including MTV, the UN, and Planned Parenthood, taught the workshop as part of a college speaking series by the same name.During the presentation, Ramirez used a series of GIFs to convey sexual tips ranging from how to give a blow job to how to apply lube effortlessly.Unusual sexual advice was given throughout the workshop. Ramirez recommended that students ask their parents to purchase a mechanical hand sanitizer to dispense lube, for instance, and gave advice on how to prevent syrups from going inside a lover s urethra when attempting the   grapefruit technique. A screen shot from Francisco Ramirez  website: If you re going to be using the grapefruit technique,  he cautioned,  really make sure to use mild soap and water afterwards. When asked their favorite locations for sex, the students, some of whom live on campus, gleefully offered up the kitchen, the bathroom, and even  on the rug,  prompting Ramirez to recommend that they clean up after having sex, a directive that he humorously reinforced by delivering it while standing beneath a prominent image of Mr. Clean. I am not sexphobic but [sic] you might think it s kinda hot seeing somebody s pubic hair you re kinda like [sic] feel good about that,  Ramirez told the class while animatedly flipping his hair,  but not your roommate.  He later went into further details on how his roommates would leave dildos, carrots, and a jar of peanut butter on his bed and inside his shower.Ramirez also lectured on the stigma of the  walk of shame  and the double standards of how women are perceived when returning to their homes the morning after a sexual encounter. He then instructed students to practice their walk of shame and to  give no f -s. Here is an example of this freaks work:During the anonymous Q and A portion, Ramirez was asked why abstinence is not encouraged, and whether promoting sex into our culture increases the chances of rape on campus. It s not like we re either f -ing or we re not f -ing or we re masturbating or not masturbating, because at the end of the day we are all sexual beings,  he explained.  We re already in a sexual relationship with our genitals even if we re asexual. He also mentioned at one point that  most sexually active adults have an STI [sexually transmitted infection] and that s okay. Via: Campus Reform",1
 Comey GOING PUBLIC With Russia/Trump Investigation After Pressure From Congress,"FBI Director James Comey could very likely be the reason we have a President Trump. Just shy of two weeks prior to the 2016 election, Comey sent a letter to Congress that essentially said that his investigation into then-Democratic presidential nominee Hillary Clinton s private email server could potentially be re-opened. Despite his open condemnation of Hillary s activities, Comey kept mum on the investigations   the much more SERIOUS inquires   on the other side, which would be those into the possible collusion between Russia and the Trump campaign into the election s eventual outcome.Well, all of that is now coming to a head. Trump s team has been repeatedly caught being linked to Russia and lying about it. His national security adviser, Michael Flynn, was forced to resign for his lies to Mike Pence about his Russia ties, and has since registered with the United States government as a foreign agent. It has also been found that the newly confirmed Attorney General, Jeff Sessions, has been forced to recuse himself from any Russia-Trump investigations due to his lying to Senator Al Franken during his confirmation hearings regarding his own conversations with the Ambassador to Russia.Now, it seems that there is a firm way to bring this to an end. Senator Lindsey Graham (R-SC) and Senator Sheldon Whitehouse (D-RI) seem to have had a meeting with FBI Director Comey on March 2. According to Whitehouse, during that meeting, Comey promised him and his GOP counterpart that they would have the answer we ve all been waiting for by this coming Wednesday   which is whether or not the Federal Bureau of Investigation is actively probing the activities of the Trump campaign with regards to Russia and the 2016 election.Whitehouse says that not only will Comey tell them whether or not he and his agency are investigating Trump s Russia ties, but he will also go into  the scope of their Russia/Trump investigation because he had not been able to at that point say that there was one. Well, this should definitely be interesting. After all, Comey was more than willing to throw the election to Trump by screwing Hillary Clinton with nonsense that amounted to nothing, while Vladimir Putin installed a Russian agent and his cronies as head of the United States government. Hopefully, once Comey is under oath, whatever is revealed will take Trump down once and for all.Featured image via Drew Angerer/Getty Images",1
(VIDEO) PRICELESS! DETROIT SINKHOLE TURNED INTO SOMETHING TOTALLY OUTSIDE THE BOX,The sinkhole never got repaired so the people in this Detroit neighborhood decides to make lemonade out of lemons. Only in Detroit! ,1
BREAKING: ELECTRONICS BANNED on Some U.S. Flights From Middle East…List of 9 Airlines and Airports Affected,"COULD IT BE THAT EXPERT BOMB MAKER Ibrahim al-Asiri is trying to use an electronic device to take down a jet?Ibrahim al-Asiri has a long track record of bombing including trying to blow up a Detroit-bound jet using explosives in underwear. Remember that? The underwear bomber was thankfully caught but these people are constantly trying to discover new ways to terrorize people.Advanced bomb-making techniques, such as those taught by Mr Asiri, have alarmed security services in the past. In July 2014, the US requested enhanced security checks on all direct flights to the US, in response to a  credible threat . Security experts say that the warning was triggered by a fear that some of al-Qaeda s sophisticated bomb-making expertise, such as that pioneered by Mr Asiri, had proliferated out of Yemen to Syria.For more information on al-Asiri: Profile: Al-Qaeda  bomb maker  Ibrahim al-AsiriThe US has announced a ban on electronic devices from cabin baggage on flights from eight mainly Middle Eastern and North African countries.The measure will affect nine airlines operating out of 10 airports.Large electronic devices will only be allowed on board in checked baggage. Phones are exempt from the new rules.US officials said the airlines had been given 96 hours, beginning at 07:00 GMT on Tuesday, to ban devices bigger than a mobile phone or smartphone from cabins. They said the ban had no end date.The airports affected are:Queen Alia International, Amman, Jordan Cairo International Airport, Egypt Ataturk Airport, Istanbul, Turkey King Abdulaziz International, Jeddah, Saudi Arabia King Khalid International, Riyadh, Saudi Arabia Kuwait International Airport Mohammed V International, Casablanca, Morocco Hamad International, Doha, Qatar Dubai International, United Arab Emirates Abu Dhabi International, United Arab EmiratesThe nine airlines are:Royal Jordanian Egypt Air Turkish Airlines Saudi Arabian Airlines Kuwait Airways Royal Air Maroc Qatar Airways Emirates Etihad AirwaysHomeland Security Secretary John Kelly called members of Congress over the weekend to explain the security issues behind the ban, congressional aides said.The restrictions had been under consideration for several weeks, US media said.In February 2016 an aircraft operated by the Dubai-based carrier Daallo was damaged by an explosion shortly after take-off from the Somali capital, Mogadishu.Investigators said a passenger who was sucked out of the plane had been carrying a laptop bomb. The pilot managed to land and the alleged bomber was the only fatality. Had the device gone off at cruising altitude, the plane would almost certainly have been destroyed.The Islamist militant group al-Shabab, which is linked to al-Qaeda, claimed that it was responsible. The possibility of further such attacks is apparently what is now concerning American spies .Read more: BBC",1
WIKILEAKS REMINDS THE WORLD: “Obama has a history of tapping & hacking his friends and rivals”,"Wikileaks founder Julian Assange reminded us in a tweet that former President Obama had a real penchant for wire tapping and/or hacking conversations of world leaders, both  rivals  and  friends : Here s the list of times Obama  tapped  or  hacked  conversations of world leaders via Wikileaks:Here is the original tweet where the list of verifiable times Obama did exactly what Trump is accusing him of doing to the Trump Towers while he was campaigning against Hillary. Here s a the link to the actual document:Obama has a history of tapping & hacking his friends and rivals https://t.co/XbwyNSwTXg #NSA #PRISM #Merkel #Sarkozy #BanKiMoon #WTO #Trump pic.twitter.com/5CebcnkFgn  WikiLeaks (@wikileaks) March 5, 2017WATCH RT news host discuss Obama s hacking of Merkel s phones:Obama was wiretapping Merkel's phone 4 years, even before she was elected Chancellor! No Surprise he would also #wiretap Trump Tower. #AMJoy pic.twitter.com/Yf8cgI5ZQp  Amy Mek (@AmyMek) March 4, 2017",1
