title,text,eval
McPain: John McCain Furious That Iran Treated US Sailors Well,"21st Century Wire says As 21WIRE reported earlier this week, the unlikely  mishap  of two US Naval vessels straying into Iranian waters   just hours before the President s State of the Union speech, followed by the usual parade of arch-neocons coming on TV in real time to declare the incident as  an act of aggression  by Iran against the United States   is no mere coincidence.24 hours after the incident, the Iranians returned all 11 US sailors, unharmed and in good spirits. The only remaining casualty from this event was an incident of a common condition in Washington known as  Pre-Traumatic Stress Disorder    suffered by a certain US Senator was mortified by the uneventful outcome which followed Daniel McAdams Ron Paul Institute  The two US Navy riverine command boats intercepted in Iranian territorial waters yesterday were sent on their way along with the crew of 10 US sailors after brief detention on Iranian soil.According to news reports, the well-armed warships either suffered mechanical or navigational difficulties which caused them to enter Iranian territory (although it may well have been a game of cat-and-mouse to test the Iranian response). The US sailors were apparently treated well, enjoyed what appeared a decent meal in relaxed surroundings, and in the end apologized for the mistake and praised their treatment by the Iranians. Thanks to President Obama s policy shift on Iran toward engagement and away from isolationism, Secretary of State John Kerry was able to telephone his Iranian counterpart Mohammad Zarif and quickly defuse what just months ago would have been a far more serious situation.This should be a good-news story about the value of diplomacy and reducing tensions with adversaries, but Sen. John McCain (R-AZ) was having none of it. That Kerry expressed his appreciation to the Iranians for swiftly releasing the American sailors only showed the Obama Administration s  craven desire to preserve the dangerous Iranian nuclear deal at all costs evidently knows no limit,  said McCain in a press release.McCain was furious that  Obama administration officials seem to be falling over themselves to offer praise for Iran s graciousness  and was outraged that the Iranians dared interfere with the actions of US military vessels operating in Iranian waters.In the world of John McCain, only the United States has the right to national sovereignty. The US military has the right to act anywhere and everywhere and the rest of the world dare not raise a question.According to McCain,  sovereign immune naval vessels are exempt from detention, boarding, or search. Their crews are not subject to detention or arrest. Imagine the tune McCain would have been singing if a well-armed Iranian naval vessel had been spotted in US territorial waters off the coast of New York. Would he have so rigorously condemned any US interference in the actions of Iran s sovereign naval vessels?Leave it to some clever Twitterers to post an example of the difference between US and Iranian detention.Copyright   2016 by RonPaul Institute. Permission to reprint in whole or in part is gladly granted, provided full credit and a live link are given.READ MORE JOHN MCCAIN NEWS AT: 21st Century Wire McPain Files",1
AWESOME! WHAT HAPPENED After City Council Member Said Trump Supporters ‘Have No Business’ in Charlotte Government Will Make Your Day!,"You would think Charlotte is lost to the liberals There are lefty Democrats living there who don t understand that they don t get to decide who is involved in local government THE VOTERS DO! Dimple Ajmera decided to characterize President Trump as divisive but it s ironic that SHE is the one who s dividing people. After her nasty remarks about Trump, the Trump supporters filled the next City Council meeting in protest. Awesome! Charlotte City Council member Dimple Ajmera drew the ire of the local Republican Party after she said that Republicans who support Trump should not be involved in local government:DANGEROUS RHETORIC: Republicans that are supporting Trump, they should have no place on city council whatsoever or in the mayor s race,  Ajmera said on the news show Flashpoint on WCNC, which aired Sunday.Ajmera, a Democrat, was appointed to the council in January to replace John Autry, who left council to join the N.C. General Assembly. Ajmera is running for one of four at-large seats this fall.Ajmera stood by her comments Tuesday. Charlotte rejected Trump in the 2016 elections,  she said.  So people are upset by what he represents. He values divisiveness. We can t let that divide us as we tackle important issues like economic mobility and as we address the issues of last September. Half of those attending Monday s City Council meeting carried  Trump-Pence  signs, and waved small American flags.The two sides re-fought the 2016 presidential election after City Council member Dimple Ajmera said on a television show last week that Trump voters shouldn t be on City Council or in the mayor s race   controversial comments that she has backed repeatedly.Her campaign manager, Dan McCorkle, attended the meeting, waving his own pro-Ajmera signs. McCorkle told Trump supporters that Hillary Clinton received more than 70 percent of the vote in the city of Charlotte.LIBERAL BUZZWORDS WE VE COME TO EXPECT:Sebastian Feculak spoke at the council s public forum. I wanted to applaud Dimple for standing up for equity and unity,  he said.  You are welcome here no matter what. Our politics are not for xenophopia, racism or sexism. If the Republican Party won t hold them accountable, I m glad our leaders will. VIA: CHARLOTTE OBSERVER ",1
 Washed-Up Actress Kirstie Alley Whines About Obama’s Flood Response In Pathetic Tweets,"Kirstie Alley hasn t been relevant in the world of acting in many years. Usually, the only way she can get any news attention is by either appearing on the cover of The National Enquirer or by making outrageous statements   which is just what she did on this weekend when she tweeted out complaints regarding President Obama s response to the flooding situation in Louisiana.Everyone is well aware that the people of Louisiana are hurting due to a massive amount of flooding that swept the state. However, due to the fact that the President or any presidential candidates visiting the area would be nothing but a distraction and a drain on resources, the Governor of Louisiana has asked the president and the presidential candidates to not go to the state until things are more controlled. This information somehow missed Kirstie Alley, who, of course, supports Donald Trump for president. It s no wonder she supports him; after all it seems that her tweeting style is just like his   ignorant and self-congratulatory to the extreme.Or on a golf course in Martha's Vineyard instead of in Louisiana? pic.twitter.com/YJukzqW8bz  Kirstie Alley (@kirstiealley) August 19, 2016My point is..Do u think USA wants to C him playing golf while Louisiana is 20 feet under water & people R dying? https://t.co/jNJldU4eLU  Kirstie Alley (@kirstiealley) August 19, 2016I thought Bush waited too long also! I was in Katrina on day 5 & I'm just a gorgeous actress :)THEY needed HELP! I didn't need an invitation  Kirstie Alley (@kirstiealley) August 19, 2016This woman is an idiot. She knows nothing about why the president isn t there. It doesn t matter what people think, it is the president s job to do what is BEST, not what is popular. This dumb ass actress needs to go back into whatever hole she crawled out of, or, better yet, stay in her house watching her old flicks and reliving her very brief glory days on Cheers. After all, that s all she s good for.Featured image via Albert L. Ortega/Getty Images",1
OBAMACARE: Wheels Slowly Falling Off The Socialized Healthcare Train…Billions Wasted,"Wasn t the point of Obamacare to provide health insurance for everyone? After BILLIONS spent on a website that was unworkable and BILLIONS spent to set up exchanges across America, it looks like the ones who need Obamacare the most can t afford it .the irony is certainly not lost on us!  Just ten days ago we described the latest unintended  consequence of the Affordable Care Act known as Obamacare, when Colorado s largest nonprofit co-op health insurer and participant in that state s insurance exchange, Colorado HealthOP, announcing it was abruptly shutting down ahead of the November 1 start of enrollment for 2016, forcing 80,000 Coloradans to find a new insurer for 2016.It wasn t the first: the Colorado co-op was at least the fifth in the nation to collapse. Similar nonprofit insurers have already failed in Louisiana, Iowa/Nebraska, Nevada and New York. A health insurance cooperative in Tennessee announced this week that it would stop offering new policies.The insurer failed because it would fail to be profitable, in the process burning through $23 million in taxpayer-funded loss that would not be repaid.  Taxpayers are on the hook for millions of dollars in loans given out to the CO-OP, money that will likely never be repaid,  U.S. Sen. Cory Gardner said in a statement after the announcement.And while many had anticipated from the beginning that the Obamacare tax was merely a subsidy for the large insurance companies (or rather, their public shareholders), few had expected a far more sinister consequence of the  Affordable  care plan: that the employer mandate would turn out to be unaffordable for a vast majority of low-income workers   the very people who were supposed to benefit from it.It is the failing of Obamacare to address the needs of America s struggling lower-middle class, those women and men who work long, hard hours, often at minimum wage, scrambling to make ends meet. It is them, that the NYT writes about in its recent scathing critique of Obamacare (traditionally, it has been the WSJ that gives scathing reports on the disaster that is Obamacare, usually involving soaring monthly premiums for those who were dragged into the Scotus-enabled tax beyond their will).Take the case of Billy Sewell who began offering health insurance this year to 600 service workers at the Golden Corral restaurants that he owns. He wondered nervously how many would buy it. Adding hundreds of employees to his plan would cost him more than $1 million   a hit he wasn t sure his low-margin business could afford. His actual costs, though, turned out to be far smaller than he had feared. So far, only two people have signed up. We offered, and they didn t take it,  he said.But isn t that against the stated primary objective of Obamacare: to make affordable health insurance more accessible and affordable to everyone? The answer, according to the NYT, is no.The Affordable Care Act s employer mandate, which requires employers with more than 50 full-time workers to offer most of their employees insurance or face financial penalties, was one of the law s most controversial provisions. Business owners and industry groups fiercely protested the change, and some companies cut workers  hours to reduce the number of employees who would be eligible.But 10 months after the first phase of the mandate took effect, covering companies with 100 or more workers, many business owners say they are finding very few employees willing to buy the health insurance that they are now compelled to offer. The trend is especially pronounced among smaller and midsize businesses in fields filled with low-wage hourly workers, like restaurants, retailing and hospitality. (Companies with 50 to 99 workers are not required to comply with the mandate until next year.) Hold on, aren t those some of the  best  performing job categories in the past year? Why yes they are, in fact, with 11.1 million workers, those employed by  food service and drinking places  are the single largest job subcategory tracked by the BLS. It is almost as if the bulk of the jobs growth went to fields that would be mostly disadvantaged by Obamacare.Well, there may be millions of waiters and bartenders in the US, but contrary to what Obamacare promised the vast majority are and will remain uninsured: Based on what we ve seen in the marketplace, we re advising some of our clients to expect single-digit take rates,  said Michael A. Bodack, an insurance broker in Harrison, N.Y.  One to 2 percent isn t unusual.  The reason? What was supposed to be affordable remains painfully unaffordable for the lowest rung of the employment pyramid.Here is the actual math as experienced by both the abovementioned Mr. Sewell of Golden Corral restaurants, and his mostly minimum-wage employees.He employs 1,800 people at the 26 Golden Corral franchises he owns in six Southern and Midwestern states, and previously offered insurance only to his salaried management staff. In January, when the employer mandate took effect, he made the same insurance plan, with a bigger employer contribution, available to all employees working an average of 30 or more hours a week.Running the math on his plan   a typical one for the restaurant industry   illustrates why a number of low-wage workers are falling through gaps in the Affordable Care Act.The annual premium for individual coverage through the Golden Corral Blue Cross Blue Shield plan is $4,800. Mr. Sewell pays 65 percent for service workers, leaving them with a monthly cost of $140.The health care law defines affordable employer-sponsored insurance as that priced at 9.5 percent or less of an employee s annual household income for individual coverage. (Because employers do not know how much money their workers  relatives make, there are several  safe harbors  they can use for compliance, including basing their calculation on only their own employees  wages.) Mr. Sewell s insurance meets the test, but $65 per biweekly paycheck is more than most of his workers are willing   or able   to pay for insurance that still carries steep out-of-pocket costs, including a $2,500 deductible.And this is where Obamacare s employee mandate fails for a vast majority of US workers.Clarissa Morris, 47, has been a server at the Golden Corral here for five years, earning $2.13 an hour plus tips. On a typical day, she leaves the restaurant with about $70 in tips. Her husband makes $9 an hour at Walmart but has been offered only a part-time schedule there, without benefits. Their combined paychecks barely cover their rent and daily essentials. It s either buy insurance or put food in the house,  she said. On the rare occasions that she gets sick, she visits a local clinic with sliding-scale fees. It costs her $25 for a visit, and $4 to fill prescriptions at Walmart.Other business owners find the same paradox:Brad Mete, the managing partner of Affinity Resources, a staffing agency in Dania Beach, Fla., began offering insurance this year to most of his workers only because the law required it. He said the alternative, paying a penalty of about $2,000 per full-time employee, was unthinkable,  That would put us out of business, in one swoop. Trying to persuade his hourly workers to buy the insurance is  like pulling teeth,  he said. His company s plan costs $120 a month, but workers making about $300 a week are reluctant to spend $30 of it on insurance. That s ok   if you beleive the Obama administration, wages are about to soar.Or maybe not.What is truly tragic, however, that just like in the case of  punishing work  when Earned Income Tax benefits for those living around the poverty line, see their after tax pay rise above what comparable workers who make up to $50k per year, Obamacare seems to have been designed only for those making above the median US wage and above:A study by ADP, the payroll processing giant, found an income tipping point at which most employees who are eligible for health insurance will buy it: $45,000 a year.Workers making $15,000 to $20,000 a year buy employer-sponsored individual insurance when it is offered only 37 percent of the time. That rate rises at every income increment ADP studied until $45,000, when it reaches 82 percent and levels off. Further income gains have virtually no effect on the rate, ADP found. And so the wheels slowly fall off the socialized healthcare train Read more: ZERO HEDGE",1
HUGE HYPOCRITE ELIZABETH WARREN Exposed As “Capitalist Pig”,"Well, well, well Elizabeth Warren went on a Twitter rant about what a  capitalist pig  Donald Trump is and now it turns out she also took advantage of the crash by flipping houses! This is awesome! She s being exposed as a huge hypocrite!Before the crash that she blamed on speculators, Senator Elizabeth Warren made a bundle by flipping houses.Nearly two years after Veo Vessels died, her daughter, 70-year-old Mary Frances Hickman, decided to sell the home her mother had left to her. A sprawling brick house in Oklahoma City s historic Highland Park neighborhood, it was built in 1924, just a year after Mary s birth.Decades later, one of Vessels  great-grandchildren fondly recalls the wood and tile floors, the fish pond, the butler s quarters, and the multi-car garage where children played house. It was really, really nice,  says Hickman s granddaughter, Andrea Martin. That s part of the reason she s so surprised her grandmother sold the home in 1993 for a mere $30,000. Despite a debilitating stroke, Martin says Hickman remained sharp, and she had always been business-savvy. As an Avon saleswoman, she had at times ranked among the top ten in the country.  So I don t know why,  Martin says.  Maybe she just wanted out from underneath it, but to sell it for such a low number   I don t know. Maybe she got bad advice, maybe she was just tired. The home s new owner: Elizabeth Warren, today a Massachusetts senator who has built a political career on denouncing the sort of banking titans and financial sophisticates who make a buck off the little guy. Five months after purchasing Veo Vessels  old home, Warren flipped the property, selling it for $115,000 more than she d paid, according to Oklahoma County Property Assessor records.Warren rose to political prominence in the wake of the 2008 financial crisis as a crusader against big banks and a dispenser of common-sense economic advice. She campaigned for the creation of the Consumer Financial Protection Bureau, intended to shield people from the predations of the mortgage and credit-card industries, among others. In her 2006 book All Your Worth, co-authored with her daughter, Amelia, Warren lists as a top myth the idea that  you can make big money buying houses and flipping them quickly.  She has made a career out of telling people how to behave in financially responsible ways, and out of creating laws that will make it illegal for them to do otherwise.Five months after purchasing Veo Vessels  old home, Warren flipped the property, selling it for $115,000 more than she d paid. But Warren bought and sold at least five properties for profit at a different time in her life, before the cratering economy and a political career made her a star. Her life story has been the subject of much interest, and her 2014 memoir, A Fighting Chance, chronicled her rise from humble beginnings in small-town Oklahoma and her struggle to make ends meet. It didn t much mention, though, the early 1990s, years when her children were teenagers and she was once again happily married. These are years when she wasn t yet the multimillionaire she is today, and, she has said, she was voting Republican.Read more: National Review",1
Gala glitz masks Asia's tensions as Trump winds up tour,"MANILA (Reuters) - Leaders from across Asia joined U.S. President Donald Trump at an extravagant gala dinner in the Philippines’ capital on Sunday, a show of amity in a region fraught with tensions that have lurked behind his marathon tour of the continent. Philippines President Rodrigo Duterte set the tone of cordiality ahead of the two days of summit meetings he will host, suggesting that despite their differences over claims to the South China Sea, the leaders should not discuss the issue. “We have to be friends, the other hotheads would like us to confront China and the rest of the world on so many issues,” Duterte said at a business conference, as planes carrying heads of state and government attending the summit landed in quick succession in Manila.  “The South China Sea is better left untouched, nobody can afford to go to war. It can ill-afford a violent confrontation.” Hours earlier, during a bilateral visit to Vietnam, Trump offered to mediate in the dispute over the South China Sea, where four Southeast Asian countries and Taiwan contest China’s sweeping claims to the busy waterway. All the claimants will be at the summit, except for Taiwan. Trump will join leaders of Southeast and East Asian nations in Manila over the next two days, the last leg of a tour that has taken him to Japan, South Korea and China as well as Vietnam. The sheer length of the trip - the longest to Asia by a U.S. president in more than a quarter century - may reassure some that, despite Trump’s “America First” policy, Washington remains committed to a region China sees as its strategic domain. Leaders of the 10-member Association of Southeast Asian Nations (ASEAN), China, Russia, Japan, Canada, South Korea, India, Australia and New Zealand arrived one by one for a glitzy gala dinner where they were entertained by singers and dancers. Each of the men sported a cream-colored barong, a traditional Philippines shirt made of fiber from the pineapple plant, embroidered and worn untucked. They were served a four-course Filipino-Asian fusion meal curate and prepared by Chef Jessie Sincioco, who also designed the menu for Pope Francis when he visited the Philippines in 2015. Police used water canon to prevent hundreds of protesters reaching the U.S. embassy in Manila ahead of Trump’s arrival. Carrying placards declaring “Dump Trump” and “Down with U.S. Imperialism”, the left-wing protesters were blocked by police in riot gear with shields and batons, and then showered with jets of water from a fire engine. The United States and its former colony, the Philippines,  have been strategic allies since World War Two.  Trump is expected to try during the summit to shore up relations, which have been strained by the mercurial Duterte’s notorious anti-U.S. sentiment and his enthusiasm for better ties with Russia and China. Duterte - sometimes described as the ‘Trump of the East’ because of his brash style - said last week he would tell the U.S. president to “lay off” if he raised the issue of human rights when they met. More than 3,900 Filipinos have been killed in what the police call self-defense in a war on drugs declared by Duterte. Critics say executions are taking place with no accountability, allegations the police reject. But Trump, who has been criticized at home for neglecting rights issues in dealings abroad, praised Duterte in May for doing an “unbelievable job on the drug problem”. “INDO-PACIFIC” Trump’s tour comes against a background of tensions on the Korean peninsula following exchanges of war-like threats and insults between North Korea’s leader Kim Jong Un and Trump over Pyongyang’s nuclear and missile development program. China has been urged by both South Korea and the United States to take a more active role in curbing North Korea’s nuclear and missile ambitions. During his tour, Trump and his team have repeatedly used the term “Indo-Pacific” instead of “Asia-Pacific” for the region, which some see as an effort to depict it as more than China-dominated. Pacific Rim nation leaders agreed in Vietnam on Saturday to address “unfair trade practices” and “market distorting subsidies”, a statement that bore the imprint of Trump’s efforts to reshape the global trade landscape. The summit of Asia-Pacific Economic Cooperation (APEC) countries in Vietnam put on show the contrasting vision of the “America First” policy with the traditional consensus favoring multinational deals that China now seeks to champion. Manila hosted the APEC summit two years ago, and at that meeting Canadian Prime Minister Justin Trudeau won a Twitter poll with the hashtag #APEChottie that asked people to vote for the most attractive leader there. Journalists swarmed the youthful leader and screamed in excitement. On his latest visit, Trudeau visited an outlet of Jollibee, a chain that has become a byword for Filipino fast food, chatting and posing for selfies, charming the people of Manila again. (This story has been refiled to correct word “untucked” in 10th paragraph.) ",0
North Korea's Kim says will make 'deranged' Trump pay dearly for U.N. speech,"SEOUL (Reuters) - North Korea s leader Kim Jong Un said on Friday the North will consider the  highest level of hard-line countermeasure in history  against the United States in response to U.S. President Donald Trump s threat to destroy the North. Calling Trump  mentally deranged  and his comments  the most ferocious declaration of a war in history,  Kim said his U.N. speech on Tuesday confirmed Pyongyang s nuclear program has been  the correct path .  His remarks ... have convinced me, rather than frightening or stopping me, that the path I chose is correct and that it is the one I have to follow to the last,  Kim said in the statement carried by the North s official KCNA news agency, promising to make Trump  pay dearly for his speech . Trump had warned the North Korean leader in his U.N. address on Tuesday that the United States, if threatened, would  totally destroy  the country of 26 million people and mocked Kim as a  rocket man  on a suicide mission. It was the U.S. president s most direct reference to military action so far against the North, which conducted its sixth and largest nuclear test on Sept. 3. In addition to the nuclear test, North Korea has launched dozens of missiles since Kim came to power in 2011. Two recent ballistic missiles flew over Japan as Pyongyang advanced toward its goal of creating nuclear warhead-tipped missiles that can hit the United States.     Kim said Trump would face  results beyond his expectation,  without specifying what action North Korea would take next.  I will surely and definitely tame the mentally deranged U.S. dotard with fire,  Kim said in the rare direct statement, referring to Trump. He offered more vitriol for Trump, saying he was  unfit to hold the prerogative of supreme command of a country, and he is surely a rogue and a gangster fond of playing with fire, rather than a politician.  A day after Trump s address, North Korea s Foreign Minister Ri Yong Ho had likened Trump to a  barking dog,  saying his comments were no threat to the North. Kim took a page out of Ri s book on Friday, saying  a frightened dog barks louder .  Now that Trump has denied the existence of and insulted me and my country in front of the eyes of the world.., we will consider with seriousness exercising of a corresponding, highest level of hard-line countermeasure in history,  Kim said. ",0
Baseball field shooting shakes American symbol of fair play,"WASHINGTON (Reuters) - The gunshots that ripped through a congressional Republican team practice early Wednesday on a Virginia baseball field not only shook the U.S. Capitol but also upended what many Americans consider a symbol of fair play and summer fun. Before he was killed, a gunman shot and wounded a senior Republican House leader and several others getting ready on an Alexandria, Virginia, field for a charity game between Republicans and Democrats on Thursday in nearby Washington, D.C. The annual Congressional Baseball Game charity event, where Senate and House members from both parties face off together, has raised $600,000 for the Boys and Girls Club, the Washington Nationals Dream Foundation and the Washington Literacy Center, according to several lawmakers and event organizers. The game at Nationals Park may be one of the last vestiges of cooperation between the two sides in the nation’s capital, where some believe partisan politics is at an all-time high.   “There’s such a hatefulness in what we see in American politics and policy discussions right now ... this has got to stop,” Representative Rodney Davis, a Republican team member, told CNN in an interview while still wearing his baseball cleats and practice clothes. Davis said the congressional game was a great demonstration that Democrats and Republicans could still get along. “We have fun,” said a visibly upset Davis. “I never thought I’d play a baseball game for charity, got to practice at 6:30 in the morning and have to dodge bullets.” The gun violence early on Wednesday scarred what is for many almost sacred American ground - the baseball field. Considered America’s so-called national pastime, the game dates back to the 1800s even as it now competes heavily with other popular sports including football and basketball. “I’ve always felt safe on a baseball field, and now I don’t know if I’ll ever feel safe on a baseball field again,” Representative Chuck Fleischmann, also at the shooting scene, told CNN.  The grassy field once known for roasted peanuts and hot dogs now instead conjures images of a battlefield, fellow Republican Brad Wenstrup, an Army Reserve officer, said on Twitter.  “You never expect a baseball field in America to feel like being back in a combat zone in Iraq, but this morning it did,” wrote Wenstrup, a congressman from Ohio.  When congressional members were told in a bipartisan briefing that Thursday’s baseball game would still be held despite the shooting, they leapt to their feet in a standing ovation, Republican Representative Martha McSally told Reuters. “Tomorrow we’ll go out on the field, we’ll root for our team,” U.S. House Democratic Leader Nancy Pelosi later told lawmakers from the chamber floor. “We will use this occasion as one that brings us together and not one that separates us further.” ",0
"Pentagon identifying new areas to pressure Iran, reviewing plans","WASHINGTON (Reuters) - The U.S. military said on Friday it was identifying new areas where it could work with allies to put pressure on Iran in support of President Donald Trump s new strategy, which promises a far more confrontational approach to Tehran. Trump struck a blow against the 2015 Iran nuclear agreement on Friday in defiance of other world powers, choosing not to certify that Tehran is complying with the deal and warning he might ultimately terminate it. He also promised to address Iran more broadly, including its support for extremist groups in the Middle East. Major Adrian Rankine-Galloway, a Defense Department spokesman, told Reuters the Pentagon was assessing the positioning of its forces as well as planning but offered few details.  We are identifying new areas where we will work with allies to put pressure on the Iranian regime, neutralize its destabilizing influences, and constrain its aggressive power projection, particularly its support for terrorist groups and militants,  he said. U.S. Defense Secretary Jim Mattis said his first goal would to talk with U.S. allies in Europe, the Middle East and elsewhere to gain a shared understanding of Iran s actions.  Certainly we intend to dissuade them from shipping arms into places like Yemen and explosives into Bahrain and the other things they do with their surrogates, like Lebanese Hezbollah,  Mattis said. The U.S. military has long been a strident critic of Iran, accusing it directly and indirectly of trying to undermine the United States and its allies, including in Iraq, Syria and Yemen. The tensions escalated in recent months in Syria, where American pilots shot down two Iranian-made drones this summer.   Still, a more aggressive approach to Iran could trigger a backlash from Iran s elite Islamic Revolutionary Guard Corps (IRGC) and forces that it backs. That includes in Iraq, where U.S. troops are fighting Islamic State and trying to keep their distance from Shi ite militia aligned with Iran.  U.S. forces in Iraq are quite exposed, and coalition forces are quite exposed to the risk of attack if Iranian elements so choose,  said Jennifer Cafarella, lead intelligence planner at the Institute for the Study of War, a think-tank in Washington. The U.S. military is analyzing an explosively formed penetrator, or EFP, that killed an American soldier in Iraq this month. The reappearance of the device, which Iran-backed Shi ite militia routinely used to target American troops in Iraq before their withdrawal in 2011, has startled U.S. officials. CIA Director Mike Pompeo noted the device was detonated in an area controlled by a militia backed by Tehran.  We do not have evidence of a direct link to Iran, but we are closely examining this tragic incident,  Pompeo said on Wednesday. Cafarella said the killing of the U.S. soldier may have been a warning from Iran.  I think it is possible that the Iranians have been attempting to signal their commitment to retaliate against the U.S. strategy,  she said. Mattis said the United States was watching for any new provocations from Iran. Asked whether he thought Tehran might retaliate, he said:  It would be ill advised for them to attack us.  Reuters has previously reported that options to increase pressure on Iran include more aggressive U.S. interceptions of Iranian arms shipments, such as those to Houthi rebels in Yemen, It could also direct U.S. naval forces to react more forcefully when harassed by armed IRGC speed boats. The Pentagon on Friday detailed a series of major concern about Iran, including its ballistic missile development and cyber attacks against the United States and U.S. allies.  The Pentagon promised to review U.S. security cooperation activities with allies in the region, something that could lead to alterations in U.S. arms sales and military exercises.  It also signaled a willingness to re-examine the positioning of the roughly 70,000 American troops the Pentagon says are stationed in the Middle East. Still, Mattis said:  Right now we are not changing our posture.  ",0
Germany warns against Turkey travel after spate of arrests,"BERLIN (Reuters) - Germany s foreign ministry has warned its citizens traveling to Turkey that they risk arbitrary detention even in tourist areas, revising its travel advice after a spate of arrests of German citizens that it considers politically motivated. The change in travel advice, issued on Tuesday, marks a new low in relations between the NATO allies and is a blow for the tourist sector, which has already been hit by militant attacks and the fall-out from last year s failed coup attempt in Turkey. The trigger for the sharpening of the travel advice was the detention at the coastal Antalya airport last week of two Germans, one of whom has since been released. Berlin believes they, like 11 others, were detained for political reasons.  There is a risk of similar detentions in all parts of Turkey, including in tourist regions,  the new advice reads. It falls short of a formal travel warning, issued for war-afflicted countries like Afghanistan, Iraq or Yemen, which would make obtaining travel insurance harder.  We can t take from tourists the decision whether to travel or not,  Foreign Minister Sigmar Gabriel said.  But we have described in detail what you should be aware of before you go.  Large numbers of European citizens have been caught up in the crackdown following last year s failed coup against President Tayyip Erdogan, in the wake of which tens of thousands of Turks have been imprisoned on  terrorism  charges.  Critics say the crackdown amounts to an undiscriminating purge of Erdogan s opponents. ",0
